"sampleID","cruise_number","month","year","station_code","net_type","sample_date","sample_time","dec_lat","dec_long","station_depth_m","transect_name","station_number","station","n_cr_s","day_night","X","Y","total_sum_of_final_carbon_mg_m3"
"CM20_1999-06-21",4,"June",1999,"062199CM20","Meter",1999-06-21,1899-12-31 17:38:00,45.48,-124.44,263.3472,"Cape Meares",20,"CM20","S","D",387.457764174212,5037.28303893129,0
"CM20_2001-06-29",10,"June",2001,"062901CM20","Bongo",2001-06-29,1899-12-31 16:24:00,45.48,-124.44,251,"Cape Meares",20,"CM20","S","D",387.457764174212,5037.28303893129,0.000459046894235903
"CM20_2003-06-30",16,"June",2003,"063003CM20","Bongo",2003-06-30,1899-12-31 17:58:00,45.48,-124.44,245,"Cape Meares",20,"CM20","S","D",387.457764174212,5037.28303893129,0.00145489780550963
"CM20_2004-06-27",20,"June",2004,"062704CM20","Bongo",2004-06-27,1899-12-31 17:41:00,45.48,-124.44,240,"Cape Meares",20,"CM20","S","D",387.457764174212,5037.28303893129,0
"CM20_2006-06-26",27,"June",2006,"062606CM20","Bongo",2006-06-26,1899-12-31 18:22:00,45.48,-124.44,250.5,"Cape Meares",20,"CM20","S","D",387.457764174212,5037.28303893129,0
"CM25_2000-06-19",7,"June",2000,"061900CM25D","Meter",2000-06-19,1899-12-31 19:48:00,45.48,-124.56,475,"Cape Meares",25,"CM25","S","D",378.079278696567,5037.45814219612,0.0429319185848818
"CM25_2003-06-30",16,"June",2003,"063003CM25","Bongo",2003-06-30,1899-12-31 20:09:00,45.48,-124.56,472,"Cape Meares",25,"CM25","S","D",378.079278696567,5037.45814219612,0.0767609817978611
"CR04_1999-06-19",4,"June",1999,"061999CR04","Meter",1999-06-19,1899-12-31 08:09:00,46.17,-124.07,27.432,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0
"CR04_2000-06-20",7,"June",2000,"062000CR04D","Meter",2000-06-20,1899-12-31 09:20:00,46.17,-124.07,31,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.00350976545266099
"CR04_2001-06-28",10,"June",2001,"062801CR04","Bongo",2001-06-28,1899-12-31 06:18:00,46.17,-124.07,29,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0
"CR04_2002-06-23",13,"June",2002,"062302CR04","Bongo",2002-06-23,1899-12-31 19:04:00,46.17,-124.07,25,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.00648729206655917
"CR04_2003-06-28",16,"June",2003,"062803CR04","Bongo",2003-06-28,1899-12-31 07:53:00,46.17,-124.07,24,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0124493694146937
"CR04_2004-06-26",20,"June",2004,"062604CR04","Bongo",2004-06-26,1899-12-31 07:08:00,46.17,-124.07,27,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0
"CR04_2005-06-19",23,"June",2005,"061905CR04","Bongo",2005-06-19,1899-12-31 09:13:00,46.17,-124.07,58,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0
"CR04_2006-06-24",27,"June",2006,"062406CR04","Bongo",2006-06-24,1899-12-31 07:52:00,46.17,-124.07,24.7,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.00859223230584362
"CR04_2007-06-26",30,"June",2007,"062607CR04","Bongo",2007-06-26,1899-12-31 07:49:00,46.17,-124.07,25.3,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0
"CR04_2008-06-27",33,"June",2008,"062708CR04","Bongo",2008-06-27,1899-12-31 07:46:00,46.17,-124.07,25.1,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.00687056401452286
"CR04_2009-06-28",36,"June",2009,"062809CR04","Bongo",2009-06-28,1899-12-31 07:26:00,46.17,-124.07,24,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0773648814934856
"CR04_2010-06-26",39,"June",2010,"062610CR04","Bongo",2010-06-26,1899-12-31 07:34:00,46.17,-124.07,27,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.00803495908767267
"CR04_2011-06-25",42,"June",2011,"062511CR04","Bongo",2011-06-25,1899-12-31 07:22:00,46.17,-124.07,34,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0424636861793615
"CR04_2012-06-26",46,"June",2012,"062612CR04","Bongo",2012-06-26,1899-12-31 07:18:00,46.17,-124.07,29,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0961124018246816
"CR04_2013-06-25",48,"June",2013,"062513CR04","Bongo",2013-06-25,1899-12-31 06:45:00,46.17,-124.07,31,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0
"CR04_2014-06-25",49,"June",2014,"062514CR04","Bongo",2014-06-25,1899-12-31 06:38:00,46.17,-124.07,30,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0213720784506597
"CR04_2015-06-26",52,"June",2015,"062615CR04","Bongo",2015-06-26,1899-12-31 07:33:00,46.17,-124.07,25,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0471065181299429
"CR04_2016-06-27",55,"June",2016,"062716CR04","Bongo",2016-06-27,1899-12-31 07:35:00,46.17,-124.07,25,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0695721265188125
"CR04_2017-06-26",57,"June",2017,"062617CR04","Bongo",2017-06-26,1899-12-31 07:28:00,46.17,-124.07,23,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0442996956817465
"CR04_2018-06-25",60,"June",2018,"062518CR04","Bongo",2018-06-25,1899-12-31 07:25:00,46.17,-124.07,24,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0848436950445905
"CR04_2019-06-25",62,"June",2019,"062519CR04","Bongo",2019-06-25,1899-12-31 07:33:00,46.17,-124.07,27,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0550024315932094
"CR04_2020-06-25",63,"June",2020,"062520CR04","Bongo",2020-06-25,1899-12-31 06:41:00,46.17,-124.07,25,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0356074848036382
"CR04_2021-06-25",65,"June",2021,"062521CR04","Bongo",2021-06-25,1899-12-31 06:39:00,46.17,-124.07,24,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.0408572003363477
"CR04_2022-06-25",67,"June",2022,"062522CR04","Bongo",2022-06-25,1899-12-31 07:19:00,46.17,-124.07,25,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,0.00403543481875123
"CR04_2023-06-26",69,"June",2023,"062623CR04","Bongo",2023-06-26,1899-12-31 07:30:00,46.17,-124.07,26,"Columbia River",4,"CR04","CR","D",417.401717748789,5113.49235890947,3.22474667993194
"CR07_1999-06-19",4,"June",1999,"061999CR07","Meter",1999-06-19,1899-12-31 06:41:00,46.17,-124.15,47.5488,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0
"CR07_2000-06-20",7,"June",2000,"062000CR07D","Meter",2000-06-20,1899-12-31 11:44:00,46.17,-124.15,53,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0167155429342964
"CR07_2001-06-28",10,"June",2001,"062801CR07","Bongo",2001-06-28,1899-12-31 08:07:00,46.17,-124.15,57,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.00116328372742604
"CR07_2002-06-24",13,"June",2002,"062402CR07","Bongo",2002-06-24,1899-12-31 06:08:00,46.17,-124.15,51,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0155855111857843
"CR07_2003-06-28",16,"June",2003,"062803CR07","Bongo",2003-06-28,1899-12-31 09:31:00,46.17,-124.15,53,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.00916779103951098
"CR07_2004-06-26",20,"June",2004,"062604CR07","Bongo",2004-06-26,1899-12-31 08:50:00,46.17,-124.15,52,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0083471347233235
"CR07_2005-06-19",23,"June",2005,"061905CR07","Bongo",2005-06-19,1899-12-31 09:41:00,46.17,-124.15,52,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0081960411849651
"CR07_2006-06-24",27,"June",2006,"062406CR07","Bongo",2006-06-24,1899-12-31 09:28:00,46.17,-124.15,55,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0149227859157424
"CR07_2007-06-26",30,"June",2007,"062607CR07","Bongo",2007-06-26,1899-12-31 09:38:00,46.17,-124.15,63.2,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0
"CR07_2008-06-27",33,"June",2008,"062708CR07","Bongo",2008-06-27,1899-12-31 09:38:00,46.17,-124.15,55,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0211193965862362
"CR07_2009-06-28",36,"June",2009,"062809CR07","Bongo",2009-06-28,1899-12-31 08:54:00,46.17,-124.15,47,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.000588669597940966
"CR07_2010-06-26",39,"June",2010,"062610CR07","Bongo",2010-06-26,1899-12-31 10:56:00,46.17,-124.15,56,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0
"CR07_2011-06-25",42,"June",2011,"062511CR07","Bongo",2011-06-25,1899-12-31 09:02:00,46.17,-124.15,61,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0255116447909173
"CR07_2012-06-26",46,"June",2012,"062612CR07","Bongo",2012-06-26,1899-12-31 09:31:00,46.17,-124.15,59,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0452315156646881
"CR07_2013-06-25",48,"June",2013,"062513CR07","Bongo",2013-06-25,1899-12-31 08:43:00,46.17,-124.15,63,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.00230332224022996
"CR07_2014-06-25",49,"June",2014,"062514CR07","Bongo",2014-06-25,1899-12-31 08:28:00,46.17,-124.15,49,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0140735467219615
"CR07_2015-06-26",52,"June",2015,"062615CR07","Bongo",2015-06-26,1899-12-31 09:35:00,46.17,-124.15,52,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0154725345107169
"CR07_2016-06-27",55,"June",2016,"062716CR07","Bongo",2016-06-27,1899-12-31 09:27:00,46.17,-124.15,53,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0928315042145914
"CR07_2017-06-26",57,"June",2017,"062617CR07","Bongo",2017-06-26,1899-12-31 09:21:00,46.17,-124.15,54,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0701292821045825
"CR07_2018-06-25",60,"June",2018,"062518CR07","Bongo",2018-06-25,1899-12-31 09:21:00,46.17,-124.15,56,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0185477012925544
"CR07_2019-06-25",62,"June",2019,"062519CR07","Bongo",2019-06-25,1899-12-31 09:36:00,46.17,-124.15,52,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.114711249087839
"CR07_2020-06-25",63,"June",2020,"062520CR07","Bongo",2020-06-25,1899-12-31 08:51:00,46.17,-124.15,51,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0337881536674637
"CR07_2021-06-25",65,"June",2021,"062521CR07","Bongo",2021-06-25,1899-12-31 08:14:00,46.17,-124.15,50,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.00576339406850188
"CR07_2022-06-25",67,"June",2022,"062522CR07","Bongo",2022-06-25,1899-12-31 09:04:00,46.17,-124.15,56,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0108142395004724
"CR07_2023-06-26",69,"June",2023,"062623CR07","Bongo",2023-06-26,1899-12-31 09:20:00,46.17,-124.15,53,"Columbia River",7,"CR07","CR","D",411.22617677849,5113.57867758749,0.0274276597478112
"CR10_2001-06-28",10,"June",2001,"062801CR10","Bongo",2001-06-28,1899-12-31 10:12:00,46.17,-124.21,77,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0
"CR10_2002-06-24",13,"June",2002,"062402CR10","Bongo",2002-06-24,1899-12-31 07:51:00,46.17,-124.21,73,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0122765580001353
"CR10_2003-06-28",16,"June",2003,"062803CR10","Bongo",2003-06-28,1899-12-31 11:17:00,46.17,-124.21,73,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.000630003645564289
"CR10_2004-06-26",20,"June",2004,"062604CR10","Bongo",2004-06-26,1899-12-31 10:31:00,46.17,-124.21,76,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0044540054576146
"CR10_2005-06-19",23,"June",2005,"061905CR10","Bongo",2005-06-19,1899-12-31 11:37:00,46.17,-124.21,77,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.00534459551296096
"CR10_2006-06-24",27,"June",2006,"062406CR10","Bongo",2006-06-24,1899-12-31 11:14:00,46.17,-124.21,75.7,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0207856209101073
"CR10_2007-06-26",30,"June",2007,"062607CR10","Bongo",2007-06-26,1899-12-31 11:54:00,46.17,-124.21,65.4,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0
"CR10_2008-06-27",33,"June",2008,"062708CR10","Bongo",2008-06-27,1899-12-31 11:23:00,46.17,-124.21,77,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.00132236429516753
"CR10_2009-06-28",36,"June",2009,"062809CR10","Bongo",2009-06-28,1899-12-31 10:15:00,46.17,-124.21,68,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0
"CR10_2010-06-26",39,"June",2010,"062610CR10","Bongo",2010-06-26,1899-12-31 10:56:00,46.17,-124.21,77,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.00355166927449996
"CR10_2011-06-25",42,"June",2011,"062511CR10","Bongo",2011-06-25,1899-12-31 10:49:00,46.17,-124.21,70,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0165008668210541
"CR10_2012-06-26",46,"June",2012,"062612CR10","Bongo",2012-06-26,1899-12-31 12:04:00,46.17,-124.21,70,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0804376626789031
"CR10_2013-06-25",48,"June",2013,"062513CR10","Bongo",2013-06-25,1899-12-31 10:52:00,46.17,-124.21,80,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.00287507864715106
"CR10_2014-06-25",49,"June",2014,"062514CR10","Bongo",2014-06-25,1899-12-31 10:10:00,46.17,-124.21,81,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0897010362137936
"CR10_2015-06-26",52,"June",2015,"062615CR10","Bongo",2015-06-26,1899-12-31 11:54:00,46.17,-124.21,73,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0069742132493018
"CR10_2016-06-27",55,"June",2016,"062716CR10","Bongo",2016-06-27,1899-12-31 11:29:00,46.17,-124.21,68,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0705109948252615
"CR10_2017-06-26",57,"June",2017,"062617CR10","Bongo",2017-06-26,1899-12-31 11:00:00,46.17,-124.21,82,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0219766563311401
"CR10_2018-06-25",60,"June",2018,"062518CR10","Bongo",2018-06-25,1899-12-31 11:14:00,46.17,-124.21,71,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.118196212508968
"CR10_2019-06-25",62,"June",2019,"062519CR10","Bongo",2019-06-25,1899-12-31 11:29:00,46.17,-124.21,74,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0412952874766863
"CR10_2020-06-25",63,"June",2020,"062520CR10","Bongo",2020-06-25,1899-12-31 11:30:00,46.17,-124.21,69,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0305459683704488
"CR10_2021-06-25",65,"June",2021,"062521CR10","Bongo",2021-06-25,1899-12-31 10:05:00,46.17,-124.21,74,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0091890358419352
"CR10_2022-06-25",67,"June",2022,"062522CR10","Bongo",2022-06-25,1899-12-31 10:55:00,46.17,-124.21,75,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0226649907070664
"CR10_2023-06-26",69,"June",2023,"062623CR10","Bongo",2023-06-26,1899-12-31 11:19:00,46.17,-124.21,74,"Columbia River",10,"CR10","CR","D",406.594525509463,5113.64750029084,0.0449032352168438
"CR15_1999-06-19",4,"June",1999,"061999CR15","Meter",1999-06-19,1899-12-31 10:38:00,46.17,-124.33,113.3856,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0
"CR15_2000-06-20",7,"June",2000,"062000CR15D","Meter",2000-06-20,1899-12-31 16:16:00,46.17,-124.33,109,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00094261199599702
"CR15_2001-06-28",10,"June",2001,"062801CR15","Bongo",2001-06-28,1899-12-31 12:24:00,46.17,-124.33,113,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0
"CR15_2002-06-24",13,"June",2002,"062402CR15","Bongo",2002-06-24,1899-12-31 09:43:00,46.17,-124.33,109,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00537286857280156
"CR15_2003-06-28",16,"June",2003,"062803CR15","Bongo",2003-06-28,1899-12-31 13:49:00,46.17,-124.33,112,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0
"CR15_2004-06-26",20,"June",2004,"062604CR15","Bongo",2004-06-26,1899-12-31 12:26:00,46.17,-124.33,109,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00137648456609304
"CR15_2005-06-19",23,"June",2005,"061905CR15","Bongo",2005-06-19,1899-12-31 13:50:00,46.17,-124.33,110,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0
"CR15_2006-06-24",27,"June",2006,"062406CR15","Bongo",2006-06-24,1899-12-31 13:28:00,46.17,-124.33,112,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00957956015695436
"CR15_2007-06-26",30,"June",2007,"062607CR15","Bongo",2007-06-26,1899-12-31 13:49:00,46.17,-124.33,110.7,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0
"CR15_2008-06-27",33,"June",2008,"062708CR15","Bongo",2008-06-27,1899-12-31 13:50:00,46.17,-124.33,105,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00103230346057356
"CR15_2009-06-28",36,"June",2009,"062809CR15","Bongo",2009-06-28,1899-12-31 12:40:00,46.17,-124.33,109,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00244480077487279
"CR15_2010-06-26",39,"June",2010,"062610CR15","Bongo",2010-06-26,1899-12-31 13:05:00,46.17,-124.33,111,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0
"CR15_2011-06-25",42,"June",2011,"062511CR15","Bongo",2011-06-25,1899-12-31 12:54:00,46.17,-124.33,110,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00332428972115845
"CR15_2012-06-26",46,"June",2012,"062612CR15","Bongo",2012-06-26,1899-12-31 14:06:00,46.17,-124.33,108,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.105266200694185
"CR15_2013-06-25",48,"June",2013,"062513CR15","Bongo",2013-06-25,1899-12-31 13:25:00,46.17,-124.33,113,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.0113326530916888
"CR15_2014-06-25",49,"June",2014,"062514CR15","Bongo",2014-06-25,1899-12-31 12:22:00,46.17,-124.33,112,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00329162198201454
"CR15_2015-06-26",52,"June",2015,"062615CR15","Bongo",2015-06-26,1899-12-31 14:43:00,46.17,-124.33,112,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.000655176172551585
"CR15_2016-06-27",55,"June",2016,"062716CR15","Bongo",2016-06-27,1899-12-31 13:50:00,46.17,-124.33,107,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.0638738532843807
"CR15_2017-06-26",57,"June",2017,"062617CR15","Bongo",2017-06-26,1899-12-31 12:59:00,46.17,-124.33,111,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00563788068832179
"CR15_2018-06-25",60,"June",2018,"062518CR15","Bongo",2018-06-25,1899-12-31 13:18:00,46.17,-124.33,110,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.0154413364501036
"CR15_2019-06-25",62,"June",2019,"062519CR15A","Bongo",2019-06-25,1899-12-31 13:44:00,46.17,-124.33,109,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.0207629451506437
"CR15_2020-06-25",63,"June",2020,"062520CR15","Bongo",2020-06-25,1899-12-31 13:47:00,46.17,-124.33,107,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.00680930748173941
"CR15_2021-06-25",65,"June",2021,"062521CR15","Bongo",2021-06-25,1899-12-31 12:12:00,46.17,-124.33,110,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.015522184341714
"CR15_2022-06-25",67,"June",2022,"062522CR15","Bongo",2022-06-25,1899-12-31 13:20:00,46.17,-124.33,114,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.0292090187021332
"CR15_2023-06-26",69,"June",2023,"062623CR15","Bongo",2023-06-26,1899-12-31 13:42:00,46.17,-124.33,110,"Columbia River",15,"CR15","CR","D",397.331235315935,5113.79564725087,0.038861715863759
"CR20_1999-06-19",4,"June",1999,"061999CR20","Meter",1999-06-19,1899-12-31 12:43:00,46.17,-124.45,131.6736,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2000-06-20",7,"June",2000,"062000CR20D","Meter",2000-06-20,1899-12-31 19:04:00,46.17,-124.45,132,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.337826667787042
"CR20_2001-06-28",10,"June",2001,"062801CR20","Bongo",2001-06-28,1899-12-31 14:43:00,46.17,-124.45,131,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2002-06-24",13,"June",2002,"062402CR20","Bongo",2002-06-24,1899-12-31 11:49:00,46.17,-124.45,129,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.00054107630721265
"CR20_2003-06-28",16,"June",2003,"062803CR20","Bongo",2003-06-28,1899-12-31 16:21:00,46.17,-124.45,130,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2004-06-26",20,"June",2004,"062604CR20","Bongo",2004-06-26,1899-12-31 14:29:00,46.17,-124.45,129,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2005-06-19",23,"June",2005,"061905CR20","Bongo",2005-06-19,1899-12-31 16:06:00,46.17,-124.45,130,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2006-06-24",27,"June",2006,"062406CR20","Bongo",2006-06-24,1899-12-31 15:49:00,46.17,-124.45,132.4,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.000268051392766338
"CR20_2007-06-26",30,"June",2007,"062607CR20","Bongo",2007-06-26,1899-12-31 16:00:00,46.17,-124.45,131.2,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2008-06-27",33,"June",2008,"062708CR20","Bongo",2008-06-27,1899-12-31 16:24:00,46.17,-124.45,132.2,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2009-06-28",36,"June",2009,"062809CR20","Bongo",2009-06-28,1899-12-31 14:41:00,46.17,-124.45,133,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0
"CR20_2010-06-26",39,"June",2010,"062610CR20","Bongo",2010-06-26,1899-12-31 15:10:00,46.17,-124.45,130,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.00574679713118365
"CR20_2011-06-25",42,"June",2011,"062511CR20","Bongo",2011-06-25,1899-12-31 15:00:00,46.17,-124.45,130,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.00818873325576967
"CR20_2012-06-26",46,"June",2012,"062612CR20","Bongo",2012-06-26,1899-12-31 16:15:00,46.17,-124.45,136,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0054893515720599
"CR20_2013-06-25",48,"June",2013,"062513CR20","Bongo",2013-06-25,1899-12-31 15:55:00,46.17,-124.45,130,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.028021218843629
"CR20_2014-06-25",49,"June",2014,"062514CR20","Bongo",2014-06-25,1899-12-31 14:44:00,46.17,-124.45,132,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0201995502506173
"CR20_2015-06-26",52,"June",2015,"062615CR20","Bongo",2015-06-26,1899-12-31 17:14:00,46.17,-124.45,132,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0119189916466335
"CR20_2016-06-27",55,"June",2016,"062716CR20","Bongo",2016-06-27,1899-12-31 15:58:00,46.17,-124.45,131,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0125163813031463
"CR20_2017-06-26",57,"June",2017,"062617CR20","Bongo",2017-06-26,1899-12-31 15:08:00,46.17,-124.45,133,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.000204729135480933
"CR20_2018-06-25",60,"June",2018,"062518CR20","Bongo",2018-06-25,1899-12-31 15:24:00,46.17,-124.45,131,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.00540555039498016
"CR20_2019-06-25",62,"June",2019,"062519CR20","Bongo",2019-06-25,1899-12-31 17:10:00,46.17,-124.45,131,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0172646414480967
"CR20_2020-06-25",63,"June",2020,"062520CR20","Bongo",2020-06-25,1899-12-31 15:50:00,46.17,-124.45,133,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.000660672969238086
"CR20_2021-06-25",65,"June",2021,"062521CR20","Bongo",2021-06-25,1899-12-31 14:19:00,46.17,-124.45,132,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0150788828381012
"CR20_2022-06-25",67,"June",2022,"062522CR20","Bongo",2022-06-25,1899-12-31 15:37:00,46.17,-124.45,133,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0345145406575765
"CR20_2023-06-26",69,"June",2023,"062623CR20","Bongo",2023-06-26,1899-12-31 15:51:00,46.17,-124.45,130,"Columbia River",20,"CR20","CR","D",388.067962938355,5113.95779731824,0.0503918535568086
"CR25_1999-06-19",4,"June",1999,"061999CR25","Meter",1999-06-19,1899-12-31 14:55:00,46.17,-124.55,149.9616,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2000-06-21",7,"June",2000,"062100CR25D","Meter",2000-06-21,1899-12-31 10:28:00,46.17,-124.55,152,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.0655959108658015
